,date,user,location,text,label
763,2021-03-21 17:58:12,urbanpearlgirl,Dallas TX USA,Navy Stars Face Mask With Toggle Adjustable Face Mask Stars and Stripes Batik Cotton Fitted Over the Head Fashion F… https://t.co/381Tl1sg2T,4
764,2021-03-18 12:12:13,PCMCamisetas,El Mundo,"#gifts #wallart #apparel #homedecor #bags #mugs #tech #stationery #facemask #findyourthing

Design Little Sister… https://t.co/yt2q45eeKb",0
765,2021-03-17 23:13:02,Moomettes,"New England, USA",Snowflake Face Mask Blue White Cotton Fabric Mask Winter Christmas Hanukkah #Facemask Double Layer Handmade USA https://t.co/8fSPAsg1Kw,2
766,2021-03-19 22:00:14,AfroInspiratio2,"Baltimore, MD",New face masks this week in different patterns! Visit our etsy shop for more! https://t.co/eEqFUhuWIh… https://t.co/aJ7EUFiMWe,2
767,2021-03-20 13:26:08,Sunleil,,"Affordable Designer Cloth #FaceMasks you can buy for #Adults, with Unique #Artwork Printed on each #Mask -… https://t.co/rXDGtExs1v",2
768,2021-03-23 10:43:22,The_BigA,uk,Would wear these to the local shop #facemasks https://t.co/0SmmWM3KhE,2
769,2021-03-20 14:29:12,PCMCamisetas,El Mundo,"#gifts #tshirts #homedecorideas #bags #mugs #tech #office #wallart #facemasks

Design Terminated #Terminator2… https://t.co/hrWx9QB9qL",2
770,2021-03-21 00:38:08,Sunleil,,"We're all going to be wearing #Facemasks for a while, which is all the more reason to find one that you like with U… https://t.co/sOmWTkPGUS",2
771,2021-03-23 13:40:41,columbuslions,"Columbus, GA","Lions Nation, show your support of the Lions  while protecting against harmful germs, viruses, bacteria, and corona… https://t.co/oeU7KWt47m",1
772,2021-03-23 06:29:03,stankeviciusint,"Dublin, Ireland","Selling: #NitrileGloves, #1860 #FaceMasks, #Vaccines #SputnikV, #syringes. Contact sales: https://t.co/gWmRopLARO o… https://t.co/V1ARZB9rXF",0
773,2021-03-18 19:01:53,MartiniIncentiv,Worldwide,"The 3-Layer Face Masks are a perfect option for businesses, banks, restaurants, groceries, and anywhere people need… https://t.co/sBwY88z9kg",1
774,2021-03-19 21:19:58,PCMCamisetas,El Mundo,"Save up to 30% Off everything
#gifts #wallart #apparel #homedecor #office #tech #bags #furniture #tabletop #outdoor… https://t.co/QD5wkdgxOx",0
775,2021-03-23 05:20:41,tamitrailscapes,"Allentown, Pennsylvania",See this Instagram photo by @tami.quigley https://t.co/DQmuRuYqiL Think Spring #ThinkSpring… https://t.co/IcTs3QDvak,0
776,2021-03-21 17:39:28,DoctorKillPain,Free Shipping Worldwide,"Transparent Face Mask For Kids Now Available!

Buy here: https://t.co/ZHml7usHdw

#NewArrivals… https://t.co/zRkbhgd8fz",4
777,2021-03-21 15:34:08,Sunleil,,"Affordable Cloth #FaceMasks you can buy for #Adults, with Unique #Artwork Printed on each #Mask - Fragment of Momen… https://t.co/IVmkJw8GUj",2
778,2021-03-22 21:08:55,Julie_A_McLeod,"Oakville, Ontario, Canada",I now own more #facemasks than underwear. Let that sink in. #covid #ppe #personalitems #pandemicproblems #TMINEWS,1
779,2021-03-17 18:20:08,Moomettes,"New England, USA",#Kids #Soccer Balls Face Mask - #Sports - Blue -  Cotton - Adjustable Ear Loops Fitted #Facemask - Unisex - Child -… https://t.co/3CA3CF2NTo,4
780,2021-03-17 15:01:53,wildbangarang,UK,"We have just a few little Loungefly bits in stock, and we're all over this offer while they last! Grab a bag and ch… https://t.co/Powotqmfy3",2
781,2021-03-18 01:05:03,Moomettes,"New England, USA",Sailboats Face Mask - https://t.co/Ex6FH5D7zx via @EtsySocial #giftideas #gifts #facemask #cottonfacemask https://t.co/2STWm0WDgt,2
782,2021-03-23 14:57:18,MURPHYPJ,IRELAND,#METAL PRINTS &amp; https://t.co/tsBFy4HMMl #wallart #homedecor #phonecases #Belfast #mugs #fleeceblankets… https://t.co/apvsEm4GnB,0
783,2021-03-17 12:23:40,SchoolMckitrick,"Saskatchewan, Canada",Thank you to CANADIAN TIRE JUMPSTART!!  Each student received two reusable masks.   #FaceMask #jumpstart… https://t.co/KbBwBDLuj4,1
784,2021-03-18 14:59:18,FruitPureeMiami,"Miami, FL",➡ Hey #SouthFlorida neighbors! We're offering #LocalPickup for your convenience. Bring your confirmation email when… https://t.co/eUwSTDVhKO,0
785,2021-03-19 15:25:22,sparynda,"New York, USA",Check out Scary Clown Mask Green Hair Adult Size #Unbranded #FaceMasks #Halloween https://t.co/gUu2fsbDqO via @eBay,2
786,2021-03-22 14:23:38,ImCrystalEnaj,Philippines,"If you are in need of PPE Supplies, Gorilla Stationers has KN95, Wipes, Surgical Masks, Face Shields, Nitrile, and… https://t.co/MlgwxrOrFK",1
787,2021-03-18 19:01:12,urbanpearlgirl,Dallas TX USA,Reusable Adjustable Navy Stars Face Mask White Stars and Stripes Batik Cotton Over the Head Fashion Face Covering… https://t.co/aWGu11hP11,4
788,2021-03-23 14:10:11,bctv_org,"Reading, Pa.","Acting Secretary of Health Alison Beam amended the existing Universal Face Coverings order, issued on November 17,… https://t.co/aQ2bPNmpKN",0
789,2021-03-17 20:08:40,TheBoweryPrince,"New York, NY",You move homes in the year 2029 and under the bed you find a dusty facemask and exclaim OMG I totally forgot about… https://t.co/VHI57LaTjR,1
790,2021-03-23 11:59:17,ArtandPatterns,"London, England","Are you looking to #buy #Colourful #Handmade #Art #Bags #Facemasks #Earrings - Treat yourself, family and friends -… https://t.co/uakKPjDEjc",2
791,2021-03-17 19:40:04,Moomettes,"New England, USA",Blue Paisley Mask Geometric https://t.co/u9W7818Bd8 via @EtsySocial #giftideas #gifts #facemask #cottonfacemask https://t.co/dywnRxp92Q,4
792,2021-03-24 12:54:15,WeirdnessInc,"Saginaw,MI     U.S.A",Check out Bad Boy Fashion Face Mask Washable (lot Of 2) #Fashion #FaceMasks https://t.co/iQro3J295g via @eBay,4
793,2021-03-18 03:03:47,FlightModeblog,,A 4 year-old boy with autism was removed from a flight in the #US after the airline refused to recognise his disabi… https://t.co/Ow50ECmgWW,1
794,2021-03-22 20:00:47,moralllbrand,Los Angeles ,"Spring is in the air, which means so is all of the pollen! #DidYouKnow that wearing a mask provides a good filter f… https://t.co/SJ59CalOK3",1
795,2021-03-24 18:24:57,birdielous,NY,"How are you staying safe today? 😷
Our #FaceMasks and #FaceShields are on sale. 
 Kids and adults sizes
Visit us tod… https://t.co/pjWsorTw2X",1
796,2021-03-23 14:16:50,ShirkeysMask,,"When even 3,000 years ago they believed in the use of #FaceMasks 
#MaskUpMichigan #DontBeLikeMike 
#sanxingduiMuseum https://t.co/lbPo8XRg17",0
797,2021-03-18 03:33:41,ConnoverEva,,30 Pieces Adjustable Face Covering Lanyard Men&amp;Women Mask Holder Cord Fastener Flexible Length Multi Colour by MAKI… https://t.co/DMIzLF6elO,4
798,2021-03-23 08:00:57,fullsupportuk,"Wellingborough, UK","Only £5.20(+VAT) for our 50-pack 3 ply medical/face masks.

https://t.co/GTypv4UNsm

#PPE #facemasks #Masks #COVID19 https://t.co/BMUsTwBROR",3
799,2021-03-19 11:01:20,interweavecare,United Kingdom,"As COVID-19 restrictions in the UK begin to ease, many places of business are requesting masks be worn by visitors.… https://t.co/xCOoLgwMQ4",1
800,2021-03-21 04:00:21,AdamHiteArtist,"Colorado, USA","Here's the Green Dragon Skull, Green Shreds, and the Blue Spikes and Flames Collections on bandanas.… https://t.co/lPbLdH2CWl",0
801,2021-03-19 16:55:16,urbanpearlgirl,Dallas TX USA,Red Face Mask Aboriginal Art Print Mask Adjustable Fitted Over the Head Blue Face Covering Scarlet Crimson Ruby Red… https://t.co/8iIRtSNtlo,2
802,2021-03-18 23:56:50,sofiartmedia,Israel,"Cute bunny cartoon Happy Easter Egg Hunt Kids' Cloth Face Mask 
#zazzle #mask #coronavirus #zazzle #ZazzleMade… https://t.co/YekJFOpAPN",2
803,2021-03-17 08:40:46,rakistaradio,,"NOW AVAILABLE: RAKISTA FACEMASK (https://t.co/AHa6RhqJRC)
P199 each // get 3 for only P499

#Rakista… https://t.co/8RX4yxwKMD",3
804,2021-03-20 08:10:02,HappyAliNews,,"6.8 Billion Disposable Face Masks Are Being Turned Into Roads

#covid #masks #covid19 #environment #ecofriendly… https://t.co/aRJ8fS1rg4",1
805,2021-03-18 23:49:25,masque242,Europe,"Nelien virsū #black face #mask, keep #distance #handmade #facemask, washable mask, nose #wire - #filter non woven o… https://t.co/CvZehnfuJU",4
806,2021-03-23 21:30:08,Moomettes,"New England, USA","#Coffee Face Mask #Retro Black Red Adjustable Fitted #Facemask Handmade USA
#etsyshop #etsyhandmade #facemasks… https://t.co/IyRxLhRQ9v",2
807,2021-03-18 11:35:48,candhfabrics,"Kent, Sussex & Hampshire",Want to know how you can make your very own Spring Face Mask? Read our latest blog post! #facemask #diyfacemask… https://t.co/vOgEmqggAV,4
808,2021-03-17 15:55:11,ag_geeks,"Philadelphia, PA","Super Villains 100%Cotton Face Mask with Filter Pocket https://t.co/IEEbpNiLfQ via @Etsy 
#HarleyQuinn #LGBTQ… https://t.co/2XU1xw0Sq9",4
809,2021-03-17 12:22:16,hashmisince1794,Pakistan,"What else do you keep in your bags?

#sanitizer #covid #handsanitizer #coronavirus #staysafe #stayhome #mask… https://t.co/mH3n3OYhCz",1
810,2021-03-22 11:17:54,SocialXula,,"@F1 We want to make your interviews better for deaf, hard of hearing and lip reading! Please don't leave those behi… https://t.co/x8JnJKO8an",0
811,2021-03-23 01:13:05,LeeHillerDesign,Here There and Everywhere ,"🌸✋🌼😷💮👐🌸😷🌼✋💮
#facemasks #seaturtle #turtle
#gifts #shoppingonline #healthandsafety #onlineshopping #socialdistancing… https://t.co/JC7DDRJpLW",2
812,2021-03-17 11:37:12,DonaldBestCA,"Greater Toronto, Canada",That will teach him to not wear a #facemask. He should have carried a #blacklivesmatter sign for protection. https://t.co/QtsBQibGzO,1
813,2021-03-17 09:27:29,DailyFinds4U,Norway,Adult &amp; Kids Premium Face Mask - 17th May Face Mask Adult Mask Link&gt;&gt;https://t.co/Hf89vxiegI Kids Mask Link&gt;&gt;… https://t.co/VlqG3jElq3,2
814,2021-03-21 03:49:45,FoodBevMedia,Colorado,#justsayno - thank you Chris Sky! Say no to experimental injections! Say no to #facemasks. Take off your Effin Mask… https://t.co/wFODk6BmIK,1
815,2021-03-17 19:06:25,safelyfeuvc,"Karachi, Pakistan","😍 Sanitizer dispensing watch 😍 
 starting at Rs.550.00. 
Show now 👉👉 https://t.co/r536xlAw5b 
#ary #facemask… https://t.co/x4yWDLV3ro",0
816,2021-03-24 13:02:21,urbanpearlgirl,Dallas TX USA,Red Face Mask Over the Head Adjustable Scarlet Crimson Red Print Face Mask Face Cover https://t.co/00Udo7mY4L… https://t.co/bPNAN0Qthf,2
817,2021-03-24 19:30:09,Moomettes,"New England, USA","Coffee Lover Face Mask Brown Adjustable Fitted #Facemask Handmade USA 
#etsyshop #etsyhandmade #ROCTeam #facemasks… https://t.co/W9Eulo3FLy",2
818,2021-03-17 13:41:48,Health_PromoNow,,It's the PPE Blowout Sale! Stock Up &amp; Save On Must Have Safety Products Now! https://t.co/63X7Ngca4C #freeshipping… https://t.co/0MoHa2tmYk,1
819,2021-03-23 19:26:00,Promotions_Now,New Jersey,"Shop Price Drops on In Stock Face Masks and Get Free Shipping, Now!
 https://t.co/NbJruYwNcU  #masks #facemasks… https://t.co/G5BvKswVuO",3
820,2021-03-24 14:15:06,Moomettes,"New England, USA",#Paisley Face Mask Red Yellow Pink on Brown Adjustable Fitted #Facemask Handmade USA #etsyshop #etsyhandmade… https://t.co/MibWCqxuKr,2
821,2021-03-23 23:41:32,PaisleyPowered,Westcliff-on-Sea,"Today, Angela in Manchester bought a lightweight Prince-themed facemask. The one-layer masks are ideal for sports a… https://t.co/tQGovtJ1DI",2
822,2021-03-20 11:46:27,Joeanthony_nyc,#StGeorge~#StatenIsland~#NYC,#Hope #USA #RedStates #FullOpenings &amp; removing #FaceMasks mandates in #BidenHarris 1st100days #MaskUp #GetTested… https://t.co/LvB6xjkbVE,0
823,2021-03-20 03:55:57,urbanpearlgirl,Dallas TX USA,Navy Stars Face Mask With Toggle Adjustable Face Mask Stars and Stripes Batik Cotton Fitted Over the Head Fashion F… https://t.co/hXDJ0tab3r,4
824,2021-03-23 12:23:00,BuyBulkDisplays,"Mishawaka, Indiana USA","Face Mask Dispenser

SHOP NOW: https://t.co/YC54BH8Jdb

Acrylic protective face mask dispenser box holder can be us… https://t.co/o33QXX0Zbk",1
825,2021-03-22 19:47:11,floraluniverses,,Adult Cloth Face Mask https://t.co/39GCMxCPdS via @zazzle #facemasks #facecover #facecovering #covid19 #coronavirus… https://t.co/tGvuWF1Rh1,2
826,2021-03-18 10:39:07,VirionMask,,Some nice repeat orders coming in from care homes. They like the product! Get your orders in now at… https://t.co/DGq4v2oIHj,1
827,2021-03-24 18:35:10,_domainsforsale,"P.O. Box 3282 Brewer, ME","https://t.co/XvTWOHXEWg 🎭😷

Right now it is medical masks that are hot sellers, but later on, you can transition in… https://t.co/I9IKKnX7lG",1
828,2021-03-22 14:20:05,GregFleishman,Santa Monica,"@RachelRofe Here’s what happened when I tested Etsy’s new face mask attributes
https://t.co/pBluq4J9Pl #FaceMasks… https://t.co/9T3HZgOAEX",2
829,2021-03-20 04:59:06,MGDezigns,Online,Gold floral Scissors Hairstylist Hair Salon Name Premium Face Mask https://t.co/qbHOprhsiS #facemasks #coronavirus… https://t.co/wMWVM3QqGB,2
830,2021-03-24 20:53:03,eVisitorGuide,"CHI, MKE, STL & Nashville","Hey...If anyone needs #PPE, our friends at @nolapub have #facemasks for sale. The regular disposable masks are $35… https://t.co/WFHExYU74q",3
831,2021-03-17 08:19:25,masque242,Europe,"F* Off face #mask, #Black #linen #metallic print #facemask, swear words #breathable #handmade cloth mask, nose wire… https://t.co/DZP3cD0SJP",4
832,2021-03-22 17:37:57,Sylvia_FineArt,Canada,"😃Editor's Pick
Pretty Peach Pink Adult Cloth #facemasks  
 ✨25% OFF w code ZWEDDINGPLAN 💕 

See more face masks &amp; d… https://t.co/3kMJHNlqpj",0
833,2021-03-23 11:00:40,urbanpearlgirl,Dallas TX USA,Red Face Mask Reusable Washable Cotton Over The Head Face Mask Scarlet Crimson Ruby Red Print Face Covering… https://t.co/zoDRQeBCsu,4
834,2021-03-20 20:04:00,BrinBoatMasks,,"The #COVID #pandemic is not over. Let's finish strong and look good doing it! 

All #facemasks are $9.99 w/free shi… https://t.co/CLYr1byma1",3
835,2021-03-24 14:45:01,VetrepreneurOne,"Far Rockaway Beach, NY 11691",@DrOz @ashishkjha https://t.co/jenYLYeXEQ It's #TooSoon to #GoTo #Normal w/o #FaceMasks😷 #People #Should #Wait for… https://t.co/FuZ8v6wHBa,0
836,2021-03-17 23:59:57,urbanpearlgirl,Dallas TX USA,Black And White Face Mask Aboriginal Art Print Mask Adjustable Over The Head Face Covering Bush Tucker… https://t.co/9Yj6HK1vot,2
837,2021-03-18 03:00:09,urbanpearlgirl,Dallas TX USA,Red Face Mask Aboriginal Art Print Mask Adjustable Fitted Over the Head Blue Face Covering Scarlet Crimson Ruby Red… https://t.co/tYCPYXJ6ie,0
838,2021-03-18 17:50:15,roshasoulmusic,,Masking with @elixir_green ... Just the perfect way to start your day . #greenelixirnaturals #facemask #skincare https://t.co/HGntTmX3Kw,0
839,2021-03-18 18:01:01,KaliBali87,LA,The Broad Wall Face Mask by kalibali This picture of The Broad as a facemask is super trippy! #artbykali #facemask https://t.co/2QayuTGDTA,2
840,2021-03-17 16:03:00,ag_geeks,"Philadelphia, PA","Mercenary 100%Cotton Face Mask with Filter Pocket https://t.co/U8t5diU2lg via 
@Etsy  #facemask #mask #masks… https://t.co/Q0chS148MV",4
841,2021-03-19 16:18:14,FabricFrames,"Deptford, NJ USA",https://t.co/oO4bmiRdNF #zazzle #Headless #Horseman #Exchange #Mask #accessories #facemasks #SleepyHollow #Sleepy… https://t.co/BkHxMzzjzM,2
842,2021-03-24 20:01:15,moralllbrand,Los Angeles ,"We believe that, just as businesses can contribute to the destruction of the planet, they can also help to save it!… https://t.co/mOcWhCWmna",0
843,2021-03-18 16:30:08,throw_nyc,"New York, USA","All Colors Working Together💙🧡💚

Styling the 42X GIANNI SILK SCARF MASK.
https://t.co/JhOi1tyMBC

#dressinblack… https://t.co/IIUpMtVswl",2
844,2021-03-18 16:09:03,nyctaxicabtales,New York City ,"@nyctaxicabtales
Dude @WHO #Immunologist Said: As Some States In U.S. Live Daily Lives Without #Facemask Against Re… https://t.co/OICWatwJ4j",1
845,2021-03-19 17:42:14,KashmiraLasindu,,"cool Fitted 3 Layer masks

product link : https://t.co/PPRl98BD03

#RBandME #redbubbleartist #RedbubbleGiftIdeas… https://t.co/5en3cWl2AM",1
846,2021-03-18 04:54:54,armor_eos,,"California Coronavirus Updates: Yuba County Remains In Most Restrictive Purple Tier For COVID Cases

Check this out… https://t.co/eXomDZO8yV",1
847,2021-03-24 09:51:49,oldivory,,"I have face masks.
They are free.
If you need some
DM me.

I can cover the postage for 
3 packages that contain
10… https://t.co/3guFucGP2c",1
848,2021-03-19 12:22:04,LeeHillerDesign,Here There and Everywhere ,"🌸✋🌼😷💮👐🌸😷🌼✋💮
#facemasks #rockabilly #cherry
#gifts #shoppingonline #healthandsafety #onlineshopping… https://t.co/4Hv7o2B0Tk",2
849,2021-03-20 19:45:00,TshirtPainter,,#Zazzle #BibleVerse and cute graphic cloth #facemasks Lots more designs coming as they clear review… https://t.co/xaw8axpCqF,2
850,2021-03-20 22:55:07,MGDezigns,Online,Classy Navy Soccer Balls Pattern Sports Premium Face Mask | https://t.co/gDDpC2LWjN https://t.co/GoYLJuJzwl #soccer… https://t.co/80Ml1gHXTk,2
851,2021-03-19 21:59:49,TheArtVixen,USA,"Shop Now &amp; Save Up To 40% Off #Custom #FaceMasks With Fun Prints Available at #Zazzle!
😷😀😷 https://t.co/OL0L1zbdx0… https://t.co/qZz4TNpKUc",4
852,2021-03-18 03:15:03,Moomettes,"New England, USA",Rose Beige Face Mask https://t.co/GgbdaOmNrw via @EtsySocial #giftideas #gifts #facemask #cottonfacemask https://t.co/hA1oCAUF3S,2
853,2021-03-19 08:38:50,Newslink7com,United States,Senate hearing - Kentucky Senator Rand Paul accused Dr Anthony Fauci that he uses face masks as 'theatre' Read More… https://t.co/Zbdexa5iJp,1
854,2021-03-24 19:00:52,SOIAANDKYO,"Montreal, QC","Going somewhere? 🚶🏻‍♀️💫
More than ever, we need to care for one another and our planet so make sure to always have… https://t.co/RALiuQ4piu",1
855,2021-03-20 01:16:08,hustlenomics916,"Sacramento, CA",Just saw this on #Amazon: Disposable #FaceMasks of 50 Pack Disposable Mask-Black by SUDILO for $13.99… https://t.co/y0UGhm0bGQ,3
856,2021-03-20 09:52:03,CodicoDist,Waterford & Newry,"#ICYMI 
With the majority of people continuing to wear a face mask while in public, demand for these items continue… https://t.co/y2ibu8o2VK",1
857,2021-03-17 18:07:19,deadposhuk,,"FACE MASKS &amp; NECK GAITERS 😷

https://t.co/3XNX0RIoVg

#deadposhuk #TheSmiths #Morrissey #JohnnyMarr #TShirtDay… https://t.co/12WXlJ1Cau",0
858,2021-03-24 03:45:03,Moomettes,"New England, USA",#Lobster Face Mask Red Adjustable Soft Elastic Adjustable Fitted #Facemask Handmade USA #etsyshop #etsyhandmade… https://t.co/fDH1tmm2Eu,2
859,2021-03-18 23:50:02,Moomettes,"New England, USA",Cotton Face Mask Floral Rose Blue Double Layer Colorful Fabric Washable Reusable #Facemask Handmade in USA https://t.co/GGYoe6ElcN #gifts,4
860,2021-03-17 15:59:25,urbanpearlgirl,Dallas TX USA,Over The Head Reusable Adjustable Mask With Toggle Black and White Fitted Face Mask Washable Colorful Aboriginal Ar… https://t.co/nRhsZzmKwa,4
861,2021-03-22 01:16:06,hustlenomics916,"Sacramento, CA",Just saw this on #Amazon: Disposable #FaceMasks of 50 Pack Disposable Mask-Black by SUDILO for $13.99… https://t.co/bu6kqlPLix,3
862,2021-03-19 18:35:16,golfdeals3,,30% Off Designer &amp; Personalized Face Masks | Use promo code: MARCHTREAT4U | Valid until 3/21/2021 11:59:59 PM PST… https://t.co/j7O9N3RBEY,3
863,2021-03-22 22:16:02,AgentOrangeDDR,DDR - NYC - DC (ja & да),"...meanwhile, #facemasks lead to a rise in demand for #cosmetic surgery across #France. 

https://t.co/hsWwcmNQKN",4
864,2021-03-19 02:49:26,masque242,Europe,"#Geometrical print #face #mask, #fitted  lycra and cotton #Reusable - #washable facemask, handmade dust face mask,… https://t.co/M6KayCMXGw",4
865,2021-03-18 17:19:26,masque242,Europe,"#LoveisLove #rainbow pink #glitter face #mask, white #rainbow cloth mask, #handmade #cotton reusable #facemask,… https://t.co/FxEyLci8Wd",4
866,2021-03-20 09:37:47,LineaFashion,"Hampstead, London","Face masks from Missoni | Famous patterns ✅
#facemask #skincare #beauty #selfcare #skincareroutine #facemasks #skin… https://t.co/F62j09YjU9",2
867,2021-03-21 12:42:23,WeirdnessInc,"Saginaw,MI     U.S.A",Check out Bad Boy Fashion Face Mask Washable (lot Of 2) #Fashion #FaceMasks https://t.co/iQro3J295g via @eBay,2
868,2021-03-21 13:08:34,Moomettes,"New England, USA",Navy Blue Face Mask Beige Small Print Neutral Adjustable Fitted #Facemask Handmade USA https://t.co/xyRlII9SBo… https://t.co/diKhYHbxP5,2
869,2021-03-19 09:19:03,HikeOurPlanet,On The Trail in Arkansas,"🌸✋🌼😷💮👐🌸😷🌼✋💮
#facemasks #facemasks4all
#gifts #shoppingonline #healthandsafety #onlineshopping #socialdistancing… https://t.co/Rjx4li3Kvv",2
870,2021-03-23 13:20:25,ContactaSystems,"Kent, UK / Holland, MI, USA","12 months on, #facemasks and social distancing are likely to be with us for some time yet, so assitive listening te… https://t.co/jYHipDrDGk",1
871,2021-03-22 16:10:03,BeletteLePink,España,"15%   OFF @redbubble
#spring sale 🌸🌸🌸
 #findyourthing 
🦝🦊🦝
#facemasks #apparel by @BeletteLePink
#wolves #weasels… https://t.co/IoavGwkdum",3
872,2021-03-17 01:42:26,BGsbeautycare,Wasaga Beach.ON,"Dr. Belmeur Intensive Face Mask!

https://t.co/iv311YeKCE 

#avon #drbelmeur #intensive #facemask #mask… https://t.co/UqpoexVpHE",1
873,2021-03-19 03:58:24,flextoday,Twitter,"Check out this deal! All year round special price!!: https://t.co/XqmdaSTtUK

#lazada #lazmall #Huxley #huxley_th… https://t.co/q0NDwYEi2z",0
874,2021-03-23 09:51:08,MasksForAfrica,Johannesburg,3-PLY DISPOSABLE BLACK &amp; WHITE FACE MASKS - stretchable elastic earloops - comfortable &amp; breathable - anti-dust &amp; a… https://t.co/3GOpDLZ5KY,4
875,2021-03-20 10:56:20,urbanpearlgirl,Dallas TX USA,Red Face Mask Over the Head Adjustable Scarlet Crimson Red Print Face Mask Face Cover https://t.co/00Udo7mY4L… https://t.co/bbtfsl1p6I,2
876,2021-03-22 21:00:34,NavyCaptRet63XX,"Honolulu, HI",@TCRG2012 @sampietro75 Wear your #facemasks https://t.co/PWuuQKxNmG,1
877,2021-03-19 07:57:42,davidawfulbot,"Bristol, England",Dumbass #bristol extreme lefties and anarchists want to ‘kill the bill’ but supported a burgeoning lockdown police… https://t.co/A2bIddtPp5,0
878,2021-03-23 15:34:26,NewsEyeEU,,"Bringing this gem of a blogpost on #facemasks back, because, well...

Written by @NejmaOmari : https://t.co/bSgUhh11Us",0
879,2021-03-21 01:52:58,Moomettes,"New England, USA",Dragonfly Face Mask Yellow Peach #Dragonflies Handmade USA #etsyshop #etsyhandmade #ROCTeam #facemasks… https://t.co/wGzmTQZYa4,2
880,2021-03-19 19:14:00,Aud_Med_Service,Ireland,"Read our blog, where we highlight the challenges face masks are posing as well as outline some tips for the general… https://t.co/InXzbViWbA",1
881,2021-03-20 17:56:46,urbanpearlgirl,Dallas TX USA,Route 66 Face Mask With Toggle Adjustable Over The Head Cotton Fashion Car Masks https://t.co/vDUjA7GEaC #facemasks… https://t.co/jA5hSorGXX,4
882,2021-03-17 22:44:21,armor_eos,,"CLASSIC LIGHTWEIGHT ISOLATION GOWN

# Level 1 Non-Woven 25 g polypropylene material
# Non-Sterile
# Non-Medical
# S… https://t.co/gt2jgkfuBq",1
883,2021-03-17 13:22:09,SKSwoope,"Houston, TX","Your skin’s lucky charm! 🍀 Calm, smooth skin is even better than a pot of gold. Who's wearing green for… https://t.co/XkF1UkuM1k",0
884,2021-03-18 17:26:32,Eminababyy,Bosnia and Herzegovina,Terrible face mask review! Does not even have a brand name.🥴😒 https://t.co/ssxrjNir9p via @YouTube more than a year… https://t.co/dUtb5brVBh,1
885,2021-03-21 12:57:54,urbanpearlgirl,Dallas TX USA,Mens Black Route 66 Adjustable Over the Head Face Mask Cotton Fashion Face Covering Alexander Henry Car Mask… https://t.co/b6o8txL66G,4
886,2021-03-18 23:55:24,sofiartmedia,Israel,"Cute Bunny Ears cartoon Happy Easter Egg Hunt Adult Cloth Face Mask 
#zazzle #mask #coronavirus #zazzle #ZazzleMade… https://t.co/0ewe4LIZj3",2
887,2021-03-17 17:04:48,delvignefred,"Mons, Belgique","New retro gaming COVID masks available now on my
#teepublic store!
https://t.co/q0cOpixlpj
•  
#mask #covidmask… https://t.co/FwVNM3PDRA",1
888,2021-03-18 13:00:45,urbanpearlgirl,Dallas TX USA,Brown Face Mask With Toggle Orange Face Mask Colorful Aboriginal Art Print Adjustable Over The Head Face Covering W… https://t.co/ldKh5K130D,2
889,2021-03-20 04:56:00,urbanpearlgirl,Dallas TX USA,Multi Color Face Mask With Toggle Colorful Cotton Aboriginal Art Print Adjustable Over The Head Face Covering Austr… https://t.co/KWKHjVU7X8,4
890,2021-03-19 14:28:09,ImCrystalEnaj,Philippines,"If you are in need of PPE Supplies, Gorilla Stationers has KN95, Wipes, Surgical Masks, Face Shields, Nitrile, and… https://t.co/VWOrOKp1Wt",1
891,2021-03-21 22:27:07,MGDezigns,Online,Blue Sea Glitter Mermaid Fish Scales Pattern Premium Face Mask  https://t.co/e9fotp9Q7Q #mermaids #fantasy #glitter… https://t.co/968BKopVl6,0
892,2021-03-19 19:15:36,katykat_82,,My @MorpheBrushes #facemasks have arrived 😍 #delivered in only 4 days! Love this brand so much #facemask #StaySafe https://t.co/M2b0HE80jq,1
893,2021-03-17 13:49:18,IowaShots,Missouri ,"Hey there  premium face mask https://t.co/2L4EHHG9sy via @zazzle 20% off with code ZAZZLEGIFT20
ends today
Qt… https://t.co/TyClo3DNzA",3
894,2021-03-18 18:45:05,sunshinesmasks,florida ,Any #usf fans out there #universityofsouthflorida #graduation #tampaTODAY #todayistheday #asalwaysgobulls… https://t.co/3thCxLsuqW,0
895,2021-03-20 22:12:15,TravisKreber,"Sioux Falls, sd",Dear #antimaskers why is it easier for you to believe that the govt encouraging masks is some conspiracy to impleme… https://t.co/zYtMQPj8Nv,1
896,2021-03-19 07:54:44,urbanpearlgirl,Dallas TX USA,Aboriginal Art Print Face Mask Black Blue Mask Washable Cotton Face Covering Spiritual Women… https://t.co/RoZQt8KDjP,2
897,2021-03-24 12:48:14,PCMCamisetas,El Mundo,"20% Off everything
#gifts #wallart #apparel #homedecor #office #tech #bags #furniture #tabletop #outdoor #lifestyle… https://t.co/6XwVAnvJcl",3
898,2021-03-21 13:00:35,Moomettes,"New England, USA",Coral Floral Face Mask Yellow Blue Flowers #Facemask Handmade USA https://t.co/VVrmudoYRc #etsyshop #etsyhandmade… https://t.co/nW91LQx9MV,2
899,2021-03-18 14:29:48,libertysoap,"Abington, PA",Adult Washable Reusable Fitted Cloth Face Mask With Two Layers Of Cotton Fabric With Small Blue Flowers Yellow Back… https://t.co/3tC6N42pRx,4
